FarmID,category,Crop,State,District,Sub-District,SDate,HDate,CropCoveredArea,CHeight,CNext,CLast,CTransp,IrriType,IrriSource,IrriCount,WaterCov,ExpYield,Season,geometry,tif_path
1328847,Healthy,Cotton,Telangana,Nalgonda,Kondamallapally,2023-10-17 0:00:00,2024-07-03 0:00:00,69,97,Sorghum,Maize,Broadcasting,Sprinkler,Canal,2,49,15,Rabi,"POLYGON ((78.99400413204825 16.757833498744965, 78.99569239251933 16.757634489652116, 78.99560947206398 16.757183402374967, 78.99550665069933 16.75649350418638, 78.994634327509 16.756679246006385, 78.99384492477397 16.756871621462803, 78.99400413204825 16.757833498744965))",downloads/20240701T050659_20240701T052414_T44QKD_RGB_2023-10-17_2024-07-03.tif
1328848,Healthy,Cotton,Telangana,Nalgonda,Kondamallapally,2023-11-12 0:00:00,2024-02-18 0:00:00,66,91,Maize,Sorghum,Broadcasting,Drip,Groundwater,5,59,14,Rabi,"POLYGON ((78.98971636761965 16.76041367705153, 78.99112269854258 16.760042193411522, 78.99093695672258 16.757202997020038, 78.99041953308108 16.753793307895677, 78.98834983851538 16.754576076994265, 78.98971636761965 16.76041367705153))",downloads/20240217T050901_20240217T051716_T44QKD_RGB_2023-11-12_2024-02-18.tif
1328849,Healthy,Cotton,Telangana,Nalgonda,Kondamallapally,2023-12-12 0:00:00,2024-03-22 0:00:00,77,95,Sorghum,Maize,Drilling,Drip,Canal,6,56,12,Rabi,"POLYGON ((78.98663347401396 16.757527698554576, 78.98887564312687 16.757063344004564, 78.98815921039258 16.75385266397307, 78.9872172340197 16.75036337121157, 78.98472298672253 16.750416440302985, 78.98563842854969 16.75293722214591, 78.98663347401396 16.757527698554576))",downloads/20240318T050651_20240318T052150_T44QKD_RGB_2023-12-12_2024-03-22.tif
1328850,Healthy,Cotton,Telangana,Nalgonda,Kondamallapally,2023-07-10 0:00:00,2024-04-02 0:00:00,60,113,Sorghum,Maize,Drilling,Sprinkler,Canal,4,51,14,Rabi,"POLYGON ((78.98035452225908 16.750584733157325, 78.98431480320706 16.750166814062315, 78.98422856593345 16.749052363142287, 78.98467965321063 16.748886522231576, 78.98466638593777 16.74848850404586, 78.98021521589409 16.749045729505873, 78.98013561225692 16.74994790406017, 78.98035452225908 16.750584733157325))",downloads/20240328T050651_20240328T051856_T44QKD_RGB_2023-07-10_2024-04-02.tif
1328851,Healthy,Cotton,Telangana,Nalgonda,Kondamallapally,2023-02-12 0:00:00,2024-12-02 0:00:00,66,115,Maize,Sorghum,Drilling,Sprinkler,Canal,5,57,13,Rabi,"POLYGON ((78.97306604472128 16.70383642036889, 78.97501633383129 16.703630777639592, 78.97480405746556 16.701813161258134, 78.97463821655485 16.700652274883105, 78.97260169017123 16.701109995796685, 78.97306604472128 16.70383642036889))",downloads/20241128T051059_20241128T051941_T44QKD_RGB_2023-02-12_2024-12-02.tif
1328852,Healthy,Cotton,Telangana,Nalgonda,Devarakonda,2023-12-19 0:00:00,2024-06-02 0:00:00,74,73,Maize,Sorghum,Seed Drilling,Drip,Canal,3,44,15,Rabi,"POLYGON ((78.77707309246438 16.699072913114176, 78.77848937384192 16.698615192200595, 78.77811457338366 16.69741118718878, 78.77656893609581 16.69779925491985, 78.77707309246438 16.699072913114176))",downloads/20240601T050649_20240601T051727_T43QHU_RGB_2023-12-19_2024-06-02.tif
1328853,Healthy,Cotton,Telangana,Nalgonda,Devarakonda,2023-09-11 0:00:00,2024-03-17 0:00:00,63,86,Maize,Sorghum,Drilling,Sprinkler,Canal,4,41,15,Rabi,"POLYGON ((78.77854296510392 16.700578144822757, 78.78010186966463 16.70030616572918, 78.77994929602679 16.699457060266298, 78.77843019328459 16.699695871177735, 78.77854296510392 16.700578144822757))",downloads/20240313T050649_20240313T052012_T43QHU_RGB_2023-09-11_2024-03-17.tif
1328854,Healthy,Cotton,Telangana,Nalgonda,Devarakonda,2023-12-25 0:00:00,2024-03-29 0:00:00,87,90,Sorghum,Maize,Drilling,Sprinkler,Canal,6,44,15,Rabi,"POLYGON ((78.7900267358414 16.729691861870098, 78.7953336449845 16.72912136913724, 78.79460394497734 16.72745632639363, 78.79417275860945 16.726574052748607, 78.78895208673995 16.727197614572898, 78.78969505401997 16.729393348230797, 78.78993386493143 16.729393348230797, 78.7900267358414 16.729691861870098))",downloads/20240328T050651_20240328T051856_T43QHU_RGB_2023-12-25_2024-03-29.tif
1328855,Healthy,Cotton,Telangana,Nalgonda,Devarakonda,2023-12-24 0:00:00,2024-03-18 0:00:00,88,120,Maize,Sorghum,Broadcasting,Drip,Canal,3,50,14,Rabi,"POLYGON ((78.78949413217458 16.730317301484593, 78.79068155309535 16.730323935121024, 78.79053561309394 16.729504681022064, 78.79041289082 16.729149781473133, 78.78952730035674 16.729275820565274, 78.78948749853815 16.729580967841006, 78.78945764717425 16.72990933284423, 78.78949413217458 16.730317301484593))",downloads/20240313T050649_20240313T052012_T43QHU_RGB_2023-12-24_2024-03-18.tif
1328856,Healthy,Cotton,Telangana,Nalgonda,Chinthapally,2023-11-16 0:00:00,2024-03-16 0:00:00,79,93,Sorghum,Maize,Drilling,Sprinkler,Groundwater,6,48,15,Rabi,"POLYGON ((78.79494236575796 16.768015550790206, 78.79753611760152 16.767909412607324, 78.79766879033008 16.766178033499436, 78.7978014630587 16.76403536893297, 78.79514137485076 16.763882795295103, 78.79476325757439 16.76770376987806, 78.79494236575796 16.768015550790206))",downloads/20240313T050649_20240313T052012_T43QHU_RGB_2023-11-16_2024-03-16.tif
1328857,Healthy,Cotton,Telangana,Nalgonda,Chinthapally,2023-06-11 0:00:00,2024-02-19 0:00:00,69,99,Maize,Sorghum,Drilling,Sprinkler,Groundwater,6,41,14,Rabi,"POLYGON ((78.79848395463527 16.77136113238212, 78.80071949011176 16.77108251965211, 78.80087869738604 16.769775693275665, 78.80092513284106 16.768601539627774, 78.79825841099668 16.769271536907084, 78.79848395463527 16.77136113238212))",downloads/20240217T050901_20240217T051716_T43QHU_RGB_2023-06-11_2024-02-19.tif
1328858,Healthy,Cotton,Telangana,Nalgonda,Chinthapally,2023-11-29 0:00:00,2024-06-02 0:00:00,82,119,Sorghum,Maize,Broadcasting,Drip,Canal,4,42,14,Rabi,"POLYGON ((78.80161077874557 16.771807078389923, 78.80189270829379 16.771767276571353, 78.80225092466094 16.771647871115626, 78.80238691420774 16.771455495659207, 78.80232721147986 16.770997774745627, 78.80220780602417 16.770198421555943, 78.80165058056416 16.77016193655559, 78.80161077874557 16.771807078389923))",downloads/20240601T050649_20240601T051727_T43QHU_RGB_2023-11-29_2024-06-02.tif
1328859,Healthy,Cotton,Telangana,Nalgonda,Chinthapally,2023-12-28 0:00:00,2024-06-02 0:00:00,68,62,Maize,Sorghum,Drilling,Drip,Groundwater,5,40,11,Rabi,"POLYGON ((78.81841002557728 16.772430676464722, 78.82097060923876 16.77237760737329, 78.82088437196515 16.76988999371252, 78.82087773832879 16.76722990550461, 78.8179655719366 16.767495250961755, 78.81811151193801 16.769856825530383, 78.81841002557728 16.772430676464722))",downloads/20240601T050649_20240601T051727_T43QHU_RGB_2023-12-28_2024-06-02.tif
1328860,Healthy,Cotton,Telangana,Nalgonda,Chinthapally,2023-12-12 0:00:00,2024-02-28 0:00:00,61,109,Sorghum,Maize,Broadcasting,Sprinkler,Groundwater,6,45,11,Rabi,"POLYGON ((78.85101354655411 16.772517741695584, 78.852141264747 16.77234526714844, 78.8520550274734 16.771250717137708, 78.85190908747198 16.77017606803625, 78.85068849836912 16.770786362587696, 78.85101354655411 16.772517741695584))",downloads/20240227T050751_20240227T052054_T44QKD_RGB_2023-12-12_2024-02-28.tif
1328861,Healthy,Cotton,Telangana,Nalgonda,Chinthapally,2023-11-25 0:00:00,2024-03-14 0:00:00,87,106,Maize,Sorghum,Seed Drilling,Drip,Groundwater,4,60,14,Rabi,"POLYGON ((78.877066296851 16.78775055302179, 78.87790545185923 16.787591345747494, 78.877948570496 16.786808576648905, 78.87694689139524 16.786762141193904, 78.877066296851 16.78775055302179))",downloads/20240313T050649_20240313T052012_T44QKD_RGB_2023-11-25_2024-03-14.tif
1328866,Stressed,Cotton,Telangana,Nalgonda,Gurrampode,2023-10-11 0:00:00,2024-03-26 0:00:00,66,68,Sorghum,Maize,Drilling,Drip,Canal,3,45,14,Rabi,"POLYGON ((79.00093090707868 16.795022510383948, 79.00382317256158 16.79449181946964, 79.00377010347013 16.793815188553918, 79.00359762892299 16.7934171703682, 79.00313990800944 16.793423804004632, 79.0005859579844 16.793961128555353, 79.00093090707868 16.795022510383948))",downloads/20240323T050649_20240323T051727_T44QKD_RGB_2023-10-11_2024-03-26.tif
1328867,Healthy,Cotton,Telangana,Nalgonda,Gurrampode,2023-02-10 0:00:00,2024-01-02 0:00:00,88,73,Sorghum,Maize,Seed Drilling,Drip,Canal,5,47,10,Rabi,"POLYGON ((79.01765891014868 16.80763629102706, 79.02479670294596 16.806283029195594, 79.02425274475881 16.80262126188695, 79.02101553018163 16.803125418255533, 79.0164117865001 16.803669376442684, 79.01765891014868 16.80763629102706))",downloads/20231229T051221_20231229T052219_T44QKD_RGB_2023-02-10_2024-01-02.tif
1328868,Healthy,Cotton,Telangana,Nalgonda,Gurrampode,2023-11-26 0:00:00,2024-10-03 0:00:00,69,92,Maize,Sorghum,Seed Drilling,Sprinkler,Groundwater,6,59,11,Rabi,"POLYGON ((79.03037167596047 16.807946434474303, 79.03555917964773 16.806818716281413, 79.03526729964483 16.80569099808854, 79.0344447287277 16.80452347807708, 79.03310473416909 16.804828625352794, 79.02964197595331 16.805425652631378, 79.03037167596047 16.807946434474303))",downloads/20240929T050649_20240929T051705_T44QKD_RGB_2023-11-26_2024-10-03.tif
1328869,Healthy,Cotton,Telangana,Nalgonda,Gurrampode,2023-10-27 0:00:00,2024-05-03 0:00:00,81,90,Maize,Sorghum,Broadcasting,Sprinkler,Canal,2,45,12,Rabi,"POLYGON ((79.04758961265215 16.81117942238126, 79.05326800543511 16.810821206014115, 79.05297612543228 16.808579036901214, 79.05288325452224 16.806668549609736, 79.05281691815793 16.80502340777542, 79.04912861630356 16.805381624142566, 79.04906227993932 16.805646969599728, 79.04867752902645 16.806748153246893, 79.04834584720503 16.80784933689406, 79.04809376902071 16.80909646054266, 79.04788149265498 16.809985367824094, 79.04758961265215 16.81117942238126))",downloads/20240502T050649_20240502T052407_T44QKD_RGB_2023-10-27_2024-05-03.tif
1328870,Healthy,Cotton,Telangana,Nalgonda,Gurrampode,2023-10-17 0:00:00,2024-03-14 0:00:00,79,97,Sorghum,Maize,Seed Drilling,Sprinkler,Canal,3,53,13,Rabi,"POLYGON ((79.1565003680677 16.832511672759807, 79.15707417761875 16.832388950485882, 79.1571272467102 16.831868210026222, 79.15711729625559 16.831456924567643, 79.15677566397949 16.831483459113368, 79.15608244897267 16.831573013205155, 79.15626819079267 16.831874843662654, 79.15633452715699 16.832196575029446, 79.1565003680677 16.832511672759807))",downloads/20240313T050649_20240313T052012_T44QKD_RGB_2023-10-17_2024-03-14.tif
1328871,Healthy,Cotton,Telangana,Nalgonda,Gurrampode,2023-12-20 0:00:00,2024-10-03 0:00:00,60,87,Sorghum,Maize,Seed Drilling,Drip,Groundwater,6,57,14,Rabi,"POLYGON ((79.17179101943512 16.860910747999238, 79.17367497218089 16.859530951622066, 79.16953558304941 16.854754733393396, 79.16937637577513 16.85531195885341, 79.16728014666363 16.852631969736223, 79.16529005573503 16.853640282473386, 79.16810271758082 16.856612151593442, 79.17179101943512 16.860910747999238))",downloads/20240929T050649_20240929T051705_T44QKD_RGB_2023-12-20_2024-10-03.tif
1328872,Healthy,Cotton,Telangana,Nalgonda,Gurrampode,2023-10-27 0:00:00,2024-07-03 0:00:00,72,113,Maize,Sorghum,Seed Drilling,Drip,Canal,4,55,12,Rabi,"POLYGON ((79.17170756450481 16.854648705534103, 79.17318023179199 16.856240778277005, 79.17775744092779 16.85974333831135, 79.17966792821929 16.858801361938482, 79.17620517000344 16.856068303729845, 79.17371092270628 16.85360059097837, 79.17170756450481 16.854648705534103))",downloads/20240701T050659_20240701T051520_T44QKD_RGB_2023-10-27_2024-07-03.tif
279017,Pests,Cotton,Telangana,Nalgonda,Gurrampode,2023-11-30 0:00:00,2024-08-03 0:00:00,60,97,Maize,Sorghum,Seed Drilling,Drip,Canal,5,49,11,Rabi,"POLYGON ((79.19333456415303 16.88673626065164, 79.19633296781883 16.885223791545897, 79.19200783686728 16.877860455110024, 79.18940745138721 16.88050064240866, 79.19333456415303 16.88673626065164))",downloads/20240731T050649_20240731T051731_T44QKD_RGB_2023-11-30_2024-08-03.tif
1328874,Healthy,Cotton,Telangana,Nalgonda,Kanagal,2023-07-10 0:00:00,2024-03-23 0:00:00,64,102,Maize,Sorghum,Broadcasting,Sprinkler,Canal,2,47,14,Rabi,"POLYGON ((79.21811362660006 16.8917350816981, 79.21913520661005 16.891297261693815, 79.21844530842148 16.888763212578045, 79.2175696684129 16.88479629799367, 79.21642868294715 16.885738274366556, 79.21723798659148 16.888736678032338, 79.21811362660006 16.8917350816981))",downloads/20240318T050651_20240318T052150_T44QLD_RGB_2023-07-10_2024-03-23.tif
1328875,Healthy,Cotton,Telangana,Nalgonda,Kanagal,2023-10-29 0:00:00,2024-02-25 0:00:00,75,100,Maize,Sorghum,Broadcasting,Drip,Canal,3,40,10,Rabi,"POLYGON ((79.21798488951231 16.89054903451176, 79.22294684956098 16.88916923813459, 79.22299991865243 16.887086276295967, 79.22296011683385 16.885985092648802, 79.21748073314374 16.88756389811884, 79.21798488951231 16.89054903451176))",downloads/20240222T050829_20240222T051835_T44QLD_RGB_2023-10-29_2024-02-25.tif
1328876,Healthy,Cotton,Telangana,Nalgonda,Kanagal,2023-12-12 0:00:00,2024-02-25 0:00:00,74,103,Sorghum,Maize,Seed Drilling,Sprinkler,Canal,6,43,15,Rabi,"POLYGON ((79.22575364287331 16.892029172993755, 79.22889798654053 16.891657689353746, 79.22795601016765 16.88661612566793, 79.22458612286184 16.8865630565765, 79.22575364287331 16.892029172993755))",downloads/20240222T050829_20240222T051835_T44QLD_RGB_2023-12-12_2024-02-25.tif
1328877,Diseased,Cotton,Telangana,Nalgonda,Madugulapally,2023-12-10 0:00:00,2024-03-20 0:00:00,76,84,Maize,Sorghum,Broadcasting,Drip,Canal,6,46,13,Rabi,"POLYGON ((79.37906586228156 16.94011018703378, 79.38469118597308 16.938266036106597, 79.38323178595877 16.93424605243079, 79.3774737895387 16.936143272449407, 79.37829636045582 16.939712168848047, 79.37906586228156 16.94011018703378))",downloads/20240318T050651_20240318T052150_T44QLD_RGB_2023-12-10_2024-03-20.tif
1328878,Healthy,Cotton,Telangana,Nalgonda,Chandur,2023-10-11 0:00:00,2024-03-03 0:00:00,87,116,Maize,Sorghum,Seed Drilling,Drip,Canal,2,42,11,Rabi,"POLYGON ((79.01529712688934 17.017530408995988, 79.01933037783799 17.016933381717422, 79.01898542874363 17.01463814351309, 79.02459748516236 17.01293993258734, 79.02408006152093 17.009264898005835, 79.01475316870219 17.010803901657287, 79.01529712688934 17.017530408995988))",downloads/20240227T050751_20240227T052054_T44QKD_RGB_2023-10-11_2024-03-03.tif
1328879,Healthy,Cotton,Telangana,Nalgonda,Chandur,2023-08-11 0:00:00,2024-03-20 0:00:00,90,71,Sorghum,Maize,Drilling,Sprinkler,Groundwater,4,45,13,Rabi,"POLYGON ((79.01726561637686 17.015198479932025, 79.02271846552124 17.013712545372005, 79.02233371460837 17.012173541720536, 79.01693393455544 17.013765614463438, 79.01726561637686 17.015198479932025))",downloads/20240318T050651_20240318T052150_T44QKD_RGB_2023-08-11_2024-03-20.tif
1328880,Diseased,Cotton,Telangana,Nalgonda,Chandur,2023-10-31 0:00:00,2024-02-18 0:00:00,82,90,Sorghum,Maize,Seed Drilling,Drip,Canal,2,60,14,Rabi,"POLYGON ((79.01780084029348 17.01698364682998, 79.02641130037793 17.013494354068463, 79.02512437491076 17.011358323138428, 79.0170446057406 17.01476801226279, 79.01780084029348 17.01698364682998))",downloads/20240217T050901_20240217T051716_T44QKD_RGB_2023-10-31_2024-02-18.tif
1328881,Healthy,Cotton,Telangana,Nalgonda,Chandur,2023-10-23 0:00:00,2024-02-24 0:00:00,75,72,Sorghum,Maize,Broadcasting,Sprinkler,Groundwater,6,60,15,Rabi,"POLYGON ((79.02223863035452 17.01700981598282, 79.0253962412946 17.016187245065662, 79.02482574856172 17.013666463222755, 79.02456040310454 17.012286666845583, 79.02127011943591 17.013162306854174, 79.02223863035452 17.01700981598282))",downloads/20240222T050829_20240222T051835_T44QKD_RGB_2023-10-23_2024-02-24.tif
1328882,Healthy,Cotton,Telangana,Nalgonda,Chandur,2023-01-12 0:00:00,2024-03-14 0:00:00,72,91,Maize,Sorghum,Seed Drilling,Drip,Groundwater,4,53,12,Rabi,"POLYGON ((79.02741925887668 17.026581857542848, 79.02889192616385 17.026276710267133, 79.02829489888525 17.024074342972803, 79.02765806978813 17.022177122954187, 79.02615886795523 17.02232306295562, 79.02680896432521 17.024326421157085, 79.02741925887668 17.026581857542848))",downloads/20240313T050649_20240313T052012_T44QKD_RGB_2023-01-12_2024-03-14.tif
1328883,Healthy,Cotton,Telangana,Nalgonda,Chandur,2023-04-11 0:00:00,2024-08-02 0:00:00,70,110,Maize,Sorghum,Drilling,Drip,Groundwater,3,45,13,Rabi,"POLYGON ((79.0280861313042 17.03003155746789, 79.03257046953004 17.028731364727857, 79.0318009677043 17.02579929742637, 79.0272237585685 17.027404637442118, 79.0280861313042 17.03003155746789))",downloads/20240731T050649_20240731T051731_T44QKD_RGB_2023-04-11_2024-08-02.tif
1328884,Healthy,Cotton,Telangana,Nalgonda,Chandur,2023-12-18 0:00:00,2024-02-21 0:00:00,76,91,Sorghum,Maize,Broadcasting,Sprinkler,Canal,2,52,10,Rabi,"POLYGON ((79.03272996333892 17.040301287765434, 79.03594064337045 17.03923990593684, 79.03563549609468 17.038430602292543, 79.0326039242468 17.039445548666137, 79.03272996333892 17.040301287765434))",downloads/20240217T050901_20240217T051716_T44QKD_RGB_2023-12-18_2024-02-21.tif
1328885,Healthy,Cotton,Telangana,Nalgonda,Chandur,2023-11-11 0:00:00,2024-03-17 0:00:00,76,93,Maize,Sorghum,Drilling,Sprinkler,Groundwater,6,58,11,Rabi,"POLYGON ((79.05226976136287 17.05224956420006, 79.05456499956723 17.051347389645763, 79.05400777410722 17.04954304053715, 79.05278718500429 17.046159885958495, 79.05066442134714 17.046955922329946, 79.05226976136287 17.05224956420006))",downloads/20240313T050649_20240313T052012_T44QKD_RGB_2023-11-11_2024-03-17.tif
1328891,Healthy,Cotton,Telangana,Nalgonda,Nalgonda,2023-10-21 0:00:00,2024-02-16 0:00:00,69,82,Sorghum,Maize,Drilling,Sprinkler,Canal,5,52,10,Rabi,"POLYGON ((79.19526433206252 17.135552935032962, 79.19839540845688 17.134902838662946, 79.19738709571975 17.130325629527125, 79.19430908841684 17.131042062261436, 79.19526433206252 17.135552935032962))",downloads/20240212T050939_20240212T051719_T44QKD_RGB_2023-10-21_2024-02-16.tif
1328892,Healthy,Cotton,Telangana,Nalgonda,Kattangur,2023-12-20 0:00:00,2024-02-26 0:00:00,62,64,Sorghum,Maize,Seed Drilling,Sprinkler,Canal,5,48,14,Rabi,"POLYGON ((79.28429686505694 17.152880596359257, 79.28539804870411 17.152137629079256, 79.28308954322688 17.148024774493447, 79.28192202321547 17.148714672682033, 79.28429686505694 17.152880596359257))",downloads/20240222T050829_20240222T051835_T44QLD_RGB_2023-12-20_2024-02-26.tif
1328893,Stressed,Cotton,Telangana,Nalgonda,Nalgonda,2023-11-10 0:00:00,2024-02-23 0:00:00,88,81,Sorghum,Maize,Drilling,Sprinkler,Groundwater,5,58,14,Rabi,"POLYGON ((79.33388789313139 17.102906218737033, 79.33757619498576 17.101672362361295, 79.33380828949421 17.095317338662586, 79.33080988582849 17.096060305942604, 79.33388789313139 17.102906218737033))",downloads/20240222T050829_20240222T051835_T44QLD_RGB_2023-11-10_2024-02-23.tif
1328894,Healthy,Cotton,Telangana,Nalgonda,Nalgonda,2023-11-23 0:00:00,2024-02-19 0:00:00,86,120,Maize,Sorghum,Seed Drilling,Drip,Groundwater,4,53,15,Rabi,"POLYGON ((79.35085116051675 17.0896147882742, 79.35268204417108 17.08915043372419, 79.34965710595962 17.081243139101165, 79.34795889503386 17.081946304562614, 79.35085116051675 17.0896147882742))",downloads/20240217T050901_20240217T051716_T44QLD_RGB_2023-11-23_2024-02-19.tif
1328895,Healthy,Cotton,Telangana,Nalgonda,Chandampet,2023-11-26 0:00:00,2024-03-19 0:00:00,90,69,Maize,Sorghum,Drilling,Sprinkler,Canal,2,48,12,Rabi,"POLYGON ((78.86888011577342 16.5623312174562, 78.87026654578713 16.562264881091906, 78.87228980489789 16.56195973381619, 78.87222346853358 16.561017757443306, 78.87207752853209 16.55971093106686, 78.8709299094299 16.55978390106757, 78.86980219123701 16.55975073288543, 78.86881377940911 16.559764000158292, 78.86888011577342 16.5623312174562))",downloads/20240318T050651_20240318T052150_T44QKD_RGB_2023-11-26_2024-03-19.tif
1328896,Healthy,Cotton,Telangana,Nalgonda,Devarakonda,2023-10-28 0:00:00,2024-02-29 0:00:00,76,68,Sorghum,Maize,Drilling,Drip,Groundwater,6,46,10,Rabi,"POLYGON ((78.77474234680354 16.694781555981983, 78.77868936047865 16.694390171432698, 78.77856995502289 16.692347011412647, 78.77435759589066 16.69273176232552, 78.77474234680354 16.694781555981983))",downloads/20240227T050751_20240227T052054_T43QHU_RGB_2023-10-28_2024-02-29.tif
1328899,Pests,Cotton,Telangana,Nalgonda,Devarakonda,2023-11-22 0:00:00,2024-02-03 0:00:00,69,82,Sorghum,Maize,Drilling,Drip,Canal,4,55,13,Rabi,"POLYGON ((78.75904468801554 16.741253271081717, 78.76355556078703 16.740364363800264, 78.76335655169416 16.738918231058815, 78.76327694805705 16.73822833287023, 78.76068982984985 16.738838627421657, 78.75875280801263 16.73922337833453, 78.75904468801554 16.741253271081717))",downloads/20240202T051029_20240202T052012_T43QHU_RGB_2023-11-22_2024-02-03.tif
